,Year,Week,Resort,Visitors,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres)
1395,2019,1,Charlotte Pass,1385,4.784210526315789,1.3439024390243903,488.0
1396,2019,2,Charlotte Pass,700,1.1162790697674418,-4.286046511627907,83.0
1397,2019,3,Charlotte Pass,992,5.446938775510204,-1.6204081632653062,33.6
1398,2019,4,Charlotte Pass,1904,3.725,-2.179591836734694,201.6
1399,2019,5,Charlotte Pass,3584,0.9041666666666667,-2.0020408163265304,528.0
1400,2019,6,Charlotte Pass,3998,1.0,-3.577083333333333,266.0
1401,2019,7,Charlotte Pass,3377,2.989795918367347,-2.0541666666666667,97.0
1402,2019,8,Charlotte Pass,3318,4.333333333333333,-2.257142857142857,52.0
1403,2019,9,Charlotte Pass,3449,0.7693877551020407,-3.6795918367346943,256.2
1404,2019,10,Charlotte Pass,3258,1.3265306122448979,-4.069387755102041,219.6
1405,2019,11,Charlotte Pass,4333,2.7591836734693875,-3.4693877551020407,321.0
1406,2019,12,Charlotte Pass,3980,3.589795918367347,-4.2326530612244895,73.6
1407,2019,13,Charlotte Pass,3238,5.457142857142856,-0.03750000000000001,212.2
1408,2019,14,Charlotte Pass,2733,4.972916666666666,-2.4551020408163264,198.0
1409,2019,15,Charlotte Pass,2018,7.614285714285714,1.9142857142857141,3.2
1410,2020,1,Charlotte Pass,161,5.057142857142857,-0.5625,320.2
1411,2020,2,Charlotte Pass,122,3.302380952380952,-0.3142857142857143,442.4
1412,2020,3,Charlotte Pass,133,3.0023809523809524,-2.657142857142857,137.2
1413,2020,4,Charlotte Pass,379,1.9725000000000001,-2.5341463414634147,265.4
1414,2020,5,Charlotte Pass,457,2.8454545454545457,-1.2733333333333332,230.79999999999998
1415,2020,6,Charlotte Pass,765,2.4816326530612245,-2.68125,148.4
1416,2020,7,Charlotte Pass,422,4.575510204081632,-1.1770833333333333,94.4
1417,2020,8,Charlotte Pass,286,5.429166666666667,-1.0979166666666667,161.0
1418,2020,9,Charlotte Pass,292,0.748936170212766,-4.189795918367347,286.2
1419,2020,10,Charlotte Pass,176,3.5571428571428574,-0.4404255319148936,326.59999999999997
1420,2020,11,Charlotte Pass,0,-1.0119047619047619,-3.8704545454545456,403.6
1421,2020,12,Charlotte Pass,0,2.3926829268292686,-3.6214285714285714,92.0
1422,2020,13,Charlotte Pass,0,5.492105263157894,-1.3390243902439023,16.8
1423,2020,14,Charlotte Pass,0,8.48913043478261,1.4437499999999999,130.0
1424,2020,15,Charlotte Pass,0,10.657142857142857,1.3857142857142857,0.0
1425,2021,1,Charlotte Pass,323,2.382608695652174,-1.7177777777777776,760.8000000000001
1426,2021,2,Charlotte Pass,597,2.1062499999999997,-2.216326530612245,126.2
1427,2021,3,Charlotte Pass,1307,2.826530612244898,-1.5040816326530613,670.8
1428,2021,4,Charlotte Pass,2355,1.2448979591836735,-2.4959183673469387,153.8
1429,2021,5,Charlotte Pass,3029,2.6083333333333334,-2.836734693877551,30.4
1430,2021,6,Charlotte Pass,1219,0.45111111111111113,-2.467391304347826,454.4
1431,2021,7,Charlotte Pass,468,0.1804878048780488,-3.8666666666666667,403.8
1432,2021,8,Charlotte Pass,1653,1.3488372093023255,-2.4488372093023254,312.6
1433,2021,9,Charlotte Pass,1388,2.3510204081632655,-2.230612244897959,155.2
1434,2021,10,Charlotte Pass,1036,2.592857142857143,-1.7186046511627908,149.2
1435,2021,11,Charlotte Pass,1046,3.8063829787234043,-0.5739130434782609,263.8
1436,2021,12,Charlotte Pass,424,2.126530612244898,-2.6122448979591835,168.0
1437,2021,13,Charlotte Pass,329,6.369387755102041,1.153061224489796,567.0
1438,2021,14,Charlotte Pass,286,5.491836734693878,-0.6448979591836734,54.400000000000006
1439,2021,15,Charlotte Pass,504,5.314285714285715,-3.457142857142857,0.8
1440,2022,1,Charlotte Pass,2109,0.6673469387755102,-3.504081632653061,111.2
1441,2022,2,Charlotte Pass,2110,2.8734693877551023,-1.5530612244897959,347.0
1442,2022,3,Charlotte Pass,2385,2.475510204081633,-2.095918367346939,262.2
1443,2022,4,Charlotte Pass,3705,3.187755102040816,-2.5387755102040814,29.0
1444,2022,5,Charlotte Pass,4232,0.44693877551020406,-3.489795918367347,94.0
1445,2022,6,Charlotte Pass,3615,0.23265306122448984,-5.16875,177.8
1446,2022,7,Charlotte Pass,3723,3.3040816326530615,-1.3551020408163266,193.2
1447,2022,8,Charlotte Pass,3536,1.6387755102040815,-3.316326530612245,355.6
1448,2022,9,Charlotte Pass,3441,2.038095238095238,-2.2166666666666663,585.6
1449,2022,10,Charlotte Pass,3634,2.1953488372093024,-1.769767441860465,333.2
1450,2022,11,Charlotte Pass,3603,0.9653061224489795,-3.2204081632653065,531.6
1451,2022,12,Charlotte Pass,3644,5.542553191489362,-0.9191489361702129,246.20000000000002
1452,2022,13,Charlotte Pass,2794,4.602380952380953,-2.9857142857142858,44.8
1453,2022,14,Charlotte Pass,2038,3.0404761904761903,-1.6619047619047618,337.2
1454,2022,15,Charlotte Pass,1829,4.8,-0.5000000000000001,13.8
1455,2023,1,Charlotte Pass,605,1.9608695652173913,-1.6212765957446809,405.8
1456,2023,2,Charlotte Pass,741,0.8785714285714287,-2.9571428571428573,222.20000000000002
1457,2023,3,Charlotte Pass,1607,-0.08571428571428572,-2.638095238095238,256.6
1458,2023,4,Charlotte Pass,3258,3.204081632653061,-1.225,301.4
1459,2023,5,Charlotte Pass,3688,1.9854166666666666,-1.5510204081632653,330.0
1460,2023,6,Charlotte Pass,3573,3.9306122448979592,-1.6795918367346938,25.4
1461,2023,7,Charlotte Pass,3165,4.385714285714286,-2.022448979591837,48.8
1462,2023,8,Charlotte Pass,3090,4.663265306122449,0.32653061224489793,165.8
1463,2023,9,Charlotte Pass,2884,5.258333333333334,-0.5693877551020408,195.6
1464,2023,10,Charlotte Pass,2901,2.6,-3.0367346938775515,102.4
1465,2023,11,Charlotte Pass,2949,5.020408163265306,-1.163265306122449,242.6
1466,2023,12,Charlotte Pass,2480,6.555319148936171,0.9021739130434783,186.4
1467,2023,13,Charlotte Pass,1650,8.584999999999999,-0.7878048780487804,96.6
1468,2023,14,Charlotte Pass,1037,7.097142857142857,-0.537142857142857,240.8
1469,2023,15,Charlotte Pass,705,14.26,8.08,0.0
1470,2024,1,Charlotte Pass,392,2.8387755102040817,-2.3448979591836734,449.2
1471,2024,2,Charlotte Pass,505,1.76734693877551,-4.3244897959183675,33.0
1472,2024,3,Charlotte Pass,677,2.0673469387755103,-1.969387755102041,115.0
1473,2024,4,Charlotte Pass,1460,2.0553191489361704,-4.2306122448979595,196.6
1474,2024,5,Charlotte Pass,3268,3.4755555555555557,-1.0133333333333334,208.8
1475,2024,6,Charlotte Pass,3602,-0.2276595744680851,-4.022448979591837,412.8
1476,2024,7,Charlotte Pass,3271,1.9808510638297872,-1.9043478260869564,352.4
1477,2024,8,Charlotte Pass,3164,2.272340425531915,-4.606521739130435,111.8
1478,2024,9,Charlotte Pass,3457,3.1042553191489364,-2.2808510638297874,21.2
1479,2024,10,Charlotte Pass,3084,6.84375,1.6978723404255318,120.80000000000001
1480,2024,11,Charlotte Pass,2667,5.33125,0.6872340425531914,237.79999999999998
1481,2024,12,Charlotte Pass,2392,4.3,0.24897959183673468,434.59999999999997
1482,2024,13,Charlotte Pass,1323,6.597916666666666,-0.08367346938775509,254.20000000000002
1483,2024,14,Charlotte Pass,454,6.491836734693878,-0.30416666666666664,165.0
1484,2024,15,Charlotte Pass,294,1.4714285714285715,-6.442857142857143,66.8
